
==================================================
EROS 3.0 - FULL SUITE HANG DIAGNOSTIC
==================================================


Test                                                                                                 Status    
--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\research_director\test_ard.py
STATUS: PASS
..                                                                       [100%]
2 passed in 0.07s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\risk_management\test_irmst.py
STATUS: PASS
...                                                                      [100%]
3 passed in 0.07s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block10_fundamental_scoring.py
STATUS: FAIL/ERROR
F                                                                        [100%]
================================== FAILURES ===================================
______________________ test_block10_fundamental_scoring _______________________

    def test_block10_fundamental_scoring() -> None:
        income = {
            "revenue": 100000.0,
            "costOfRevenue": 60000.0,
            "ebitda": 20000.0,
            "ebit": 15000.0,
            "netIncome": 10000.0,
            "eps": 10.0,
            "sharesOutstanding": 1000.0,
        }
        balance = {
            "cash": 10000.0,
            "cashEquivalents": 2000.0,
            "accountsReceivable": 15000.0,
            "inventory": 10000.0,
            "totalAssets": 200000.0,
            "totalLiabilities": 100000.0,
            "totalEquity": 100000.0,
            "shortTermDebt": 20000.0,
            "longTermDebt": 40000.0,
        }
        cashflow = {
            "operatingCashFlow": 18000.0,
            "capitalExpenditure": 5000.0,
            "beginningCash": 9000.0,
            "changeInCash": 1000.0,
            "endingCash": 10000.0,
        }
    
        statements = parse_financial_statements(
            company_name="Reliance Industries",
            ticker="RELIANCE.NS",
            currency="INR",
            fiscal_year="FY2025",
            income_statement=income,
            balance_sheet=balance,
            cash_flow=cashflow,
        )
    
        engine = AIScoringEngine()
        result = engine.evaluate(statements)
    
        # --------------------------------------------------
        # Identity contract
        # --------------------------------------------------
        assert result.symbol == "RELIANCE.NS"
    
        # --------------------------------------------------
        # Score range contract
        # --------------------------------------------------
        assert 0.0 <= result.growth_score <= 100.0
        assert 0.0 <= result.quality_score <= 100.0
        assert 0.0 <= result.profitability_score <= 100.0
        assert 0.0 <= result.capital_allocation_score <= 100.0
        assert 0.0 <= result.valuation_score <= 100.0
        assert 0.0 <= result.momentum_score <= 100.0
        assert 0.0 <= result.risk_score <= 100.0
        assert 0.0 <= result.composite_score <= 100.0
    
        # --------------------------------------------------
        # Fundamental integration contract
        # --------------------------------------------------
        assert result.quality_score > 0.0
        assert result.profitability_score > 0.0
        assert result.capital_allocation_score > 0.0
        assert result.risk_score > 0.0
    
        # --------------------------------------------------
        # Audit payload contract
        # --------------------------------------------------
        details = result.breakdown_details
>       assert details["engine_version"] == "EROS-3.0-BLOCK-10"
E       AssertionError: assert 'EROS-3.0-BLOCK-15' == 'EROS-3.0-BLOCK-10'
E         
E         - EROS-3.0-BLOCK-10
E         ?                 ^
E         + EROS-3.0-BLOCK-15
E         ?                 ^

tests\scoring\test_block10_fundamental_scoring.py:78: AssertionError
---------------------------- Captured stdout call -----------------------------
[2026-08-23 13:41:57] [INFO] [equity_platform]: [RELIANCE.NS] Stored financial statements under key: ('reliance industries', 'FY2025')
------------------------------ Captured log call ------------------------------
INFO     equity_platform:repository.py:23 [RELIANCE.NS] Stored financial statements under key: ('reliance industries', 'FY2025')
=========================== short test summary info ===========================
FAILED tests/scoring/test_block10_fundamental_scoring.py::test_block10_fundamental_scoring
1 failed in 0.31s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block11_historical_growth.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.23s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block12_unified_scoring.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.24s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block13_valuation_scoring.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.24s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block14_integration.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.23s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block14_momentum.py
STATUS: PASS
..                                                                       [100%]
2 passed in 0.09s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block15_integration.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.23s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block15_risk.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.08s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block16_decision.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.09s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block16_e2e.py
STATUS: PASS
..                                                                       [100%]
2 passed in 0.25s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block16_execution.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.09s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block16_portfolio_context.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.10s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block16_position_sizing.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.09s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_block18_orchestrator.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.13s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\scoring\test_scoring.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.23s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\security\test_auth.py
STATUS: PASS
...                                                                      [100%]
3 passed in 1.83s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\services\test_valuation_service.py
STATUS: PASS
..                                                                       [100%]
2 passed in 0.48s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\simulation\test_imsdt.py
STATUS: PASS
...                                                                      [100%]
3 passed in 0.07s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\strategy_factory\test_isf.py
STATUS: PASS
..                                                                       [100%]
2 passed in 0.07s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\tasks\test_edcp.py
STATUS: PASS
...                                                                      [100%]
3 passed in 1.13s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\tasks\test_edpp.py
STATUS: PASS
...                                                                      [100%]
3 passed in 1.05s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\tasks\test_sprint19c_control_plane.py
STATUS: PASS
.......                                                                  [100%]
7 passed in 1.04s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\tasks\test_sprint20a_observability.py
STATUS: PASS
..                                                                       [100%]
2 passed in 1.03s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\tasks\test_sprint20b_observability_details.py
STATUS: PASS
..                                                                       [100%]
2 passed in 1.03s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\tasks\test_sprint20c_unified_observability.py
STATUS: PASS
..                                                                       [100%]
2 passed in 1.03s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\test_event_contracts.py
STATUS: PASS
......                                                                   [100%]
6 passed in 0.23s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\test_pipeline.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.21s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\validation\test_backtest.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.07s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\validation\test_block22_hardening.py
STATUS: PASS
....                                                                     [100%]
4 passed in 0.12s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\validation\test_block22c_stress.py
STATUS: PASS
..                                                                       [100%]
2 passed in 0.12s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\valuation\test_blended_valuation.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.22s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\valuation\test_dcf.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.19s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\valuation\test_professional_dcf.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.19s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\valuation\test_relative.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.20s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\valuation\test_sotp.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.20s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\wacc\test_wacc_service.py
STATUS: PASS
...                                                                      [100%]
3 passed in 0.08s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\watchlist_platform\test_iwip.py
STATUS: PASS
..                                                                       [100%]
2 passed in 0.07s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\web_platform\test_ewp.py
STATUS: PASS
..                                                                       [100%]
2 passed in 0.07s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\workflow\test_workflow.py
STATUS: PASS
.                                                                        [100%]
1 passed in 0.07s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\workflow_engine\test_erwe.py
STATUS: PASS
..                                                                       [100%]
2 passed in 0.07s

--------------------------------------------------
TEST: D:\Users\User\Desktop\AI_STOCK_ANALYZER\tests\workflow_engine\test_ewop.py
STATUS: PASS
...                                                                      [100%]
3 passed in 0.07s

--------------------------------------------------

